554,59.3390,1157.9760,18.7484,180.9685,15,32 ; Yosemite
600,92.6611,1173.9310,18.3813,90.7633,11,11 ; Picador
543,-30.8094,1083.9031,19.5579,1.1170,32,8 ; Sadler
468,-22.2045,1123.5083,19.4094,176.0903,46,46 ; Sanchez
403,-159.1066,1060.1151,20.6254,0.9132,62,77 ; Linerunner
599,-224.1936,992.7146,19.7456,270.4413,0,1 ; Police Ranger
599,-224.8071,998.3138,19.7815,274.7940,0,1 ; Police Ranger
416,-303.5811,1036.1851,19.7425,270.8693,1,3 ; Ambulance
416,-305.4525,1028.0148,19.7435,90.5686,1,3 ; Ambulance
543,-304.5286,1015.9146,19.4150,271.5633,67,8 ; Sadler
401,-305.0732,1019.7994,19.3733,272.2266,66,66 ; Bravura
471,-255.7188,1059.0928,19.2251,123.9210,120,114 ; Quad
542,-353.3448,1160.9194,19.4856,208.7233,24,118 ; Clover
489,-369.5547,1127.0491,19.9030,88.9193,14,123 ; Rancher
478,-314.7126,1175.3938,19.7328,359.4184,35,1 ; Walton
468,-2.8215,943.7739,19.2857,266.8889,3,3 ; Sanchez
600,13.2779,904.8585,23.3526,188.5502,43,8 ; Picador
421,-43.5167,892.9460,22.0018,142.2973,71,72 ; Washington
463,-330.2067,827.7351,13.7821,359.8963,53,53 ; Freeway
482,-288.9207,833.3483,13.2276,94.7101,32,32 ; Burrito
525,594.1296,1239.8491,11.5960,43.6646,17,20 ; Tow Truck
403,582.1791,1215.0780,12.8863,211.4348,39,78 ; Linerunner
543,575.5624,1209.5081,12.1971,211.3290,76,8 ; Sadler
554,484.7194,1381.9646,4.7876,235.2010,14,32 ; Yosemite
543,197.9468,1415.4565,10.4055,91.7165,67,8 ; Sadler
500,195.0309,1465.7158,10.6965,270.6187,25,119 ; Mesa
468,253.7791,1424.7091,10.2522,90.4512,53,53 ; Sanchez
586,650.1385,1702.9343,6.5119,313.6105,10,1 ; Wayfarer
567,658.5644,1721.3257,6.8587,221.6448,88,64 ; Savanna
586,651.9063,1700.9137,6.5111,313.4966,13,1 ; Wayfarer
411,608.4836,1699.7764,6.7211,304.8487,64,1 ; Infernus
411,612.1846,1694.9164,6.7193,304.3299,80,1 ; Infernus
403,600.2841,1651.9192,7.5816,243.8007,25,1 ; Linerunner
435,605.6486,1655.4606,7.5724,64.8614,28,1 ; MODEL 435
450,635.8098,1225.5219,12.7302,122.5696,62,77 ; MODEL 450
567,686.5157,1946.5956,5.4101,359.8968,93,64 ; Savanna
401,706.4429,1947.4441,5.3187,180.8680,52,52 ; Bravura
463,721.6701,1948.3236,5.0788,359.9206,84,84 ; Freeway
463,726.7943,1948.3790,5.0792,4.4732,11,11 ; Freeway
478,755.5939,1967.2079,5.3298,282.8079,20,1 ; Walton
468,768.3365,2012.5627,5.5681,262.9368,6,6 ; Sanchez
554,768.9951,2089.9961,6.8011,350.1155,15,32 ; Yosemite
543,-36.5703,2343.9338,23.9552,88.5315,76,8 ; Sadler
568,-267.6664,2085.4219,28.2351,247.1185,21,1 ; Bandito
461,228.3988,2545.1191,16.2295,196.5723,43,1 ; PCJ-600
487,382.8607,2535.8291,16.7153,213.0074,29,42 ; Maverick
586,524.6804,2367.6975,29.8994,150.4217,8,1 ; Wayfarer
586,521.0600,2369.9216,29.8828,149.7267,25,1 ; Wayfarer
475,528.7834,2366.8169,30.2135,192.6022,17,1 ; Sabre
473,-483.4696,2180.5840,40.2966,179.7985,56,53 ; Dinghy
473,-483.3937,2187.7937,40.3838,179.0521,56,15 ; Dinghy
568,-186.4468,1861.0107,51.1178,240.6369,56,29 ; Bandito
568,-167.0720,1672.7179,14.8377,174.3531,9,39 ; Bandito
508,64.9485,968.3702,16.9385,271.0810,1,1 ; Journey
429,168.0688,1182.8462,14.4375,171.1509,14,14 ; Banshee
586,180.4965,1170.9260,14.2779,57.3350,10,1 ; Wayfarer
424,309.9406,1152.2440,8.3663,92.8471,24,53 ; BF Injection
543,394.3825,1148.7456,8.4119,247.3248,32,8 ; Sadler
468,408.5380,1169.1869,7.5731,270.9850,6,6 ; Sanchez
549,418.7980,1164.1499,7.5854,270.0799,72,39 ; Tampa
605,-130.1386,2244.4834,31.9744,169.1918,0,0 ; Sadler Shit
524,687.0164,895.0749,-38.5860,78.9521,61,27 ; Cement Truck
525,596.8069,872.9095,-43.2350,185.6433,18,20 ; Tow Truck
468,-735.1237,2755.1318,46.8951,266.4757,46,46 ; Sanchez
478,-767.0835,2758.8774,45.7563,358.3536,66,1 ; Walton
479,-784.2089,2753.3965,45.4415,269.4912,59,36 ; Regina
468,-866.5963,2767.2468,45.6691,269.6088,53,53 ; Sanchez
482,-844.1183,2753.1841,45.9700,271.7795,64,64 ; Burrito
460,-943.4880,2640.3840,42.2746,216.3266,1,9 ; Skimmer
599,-1400.0967,2631.6567,55.9455,89.9378,0,1 ; Ranger
599,-1408.4203,2656.5623,55.8772,359.9003,0,1 ; Police Ranger
600,-1399.9004,2644.0771,55.3996,88.6644,11,11 ; Picador
489,-1445.9099,2629.4878,55.9792,68.1607,14,123 ; Rancher
471,-1447.7238,2645.5598,55.3170,254.0852,74,91 ; Quad
468,-1474.1904,2702.0869,55.4260,157.1582,53,53 ; Sanchez
496,-1478.3545,2650.0291,55.5523,0.1259,66,72 ; Blista Compact
522,-1280.2207,2719.3792,49.6274,119.8673,3,8 ; NRG-500
443,-1296.2134,2713.6497,50.6959,5.7505,20,1 ; Packer
403,-1329.1465,2671.8989,50.6692,262.2381,37,1 ; Linerunner
435,-1307.8534,2705.8735,49.6342,184.4975,3,8 ; Trailer (MODELID 435)
468,-662.1753,2305.8408,135.7179,90.3149,53,53 ; Sanchez
531,-778.7887,2420.9666,157.0897,144.8344,36,2 ; Tractor
554,-809.7922,2406.8044,156.3750,191.0582,15,32 ; Yosemite
